offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
4370,0x1112,91,"`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000033,,4370,0x1112,string,string_table,"`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",26,0x109A..0x118F,Function_26,['actor'],"['`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!']","['0x1096', '0x10A2', '0x1104', '0x110C', '0x116E', '0x1178', '0x1180', '0x118B']","['0x10A6', '0x1110']","`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",string,91,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4508,0x119C,16,actorroam_lockon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000034,,4508,0x119C,string,string_table,actorroam_lockon,27,0x118F..0x11DC,Function_27,['actor'],"['actorroam_lockon', 'actorRoam_state']","['0x116E', '0x1178', '0x1180', '0x118B', '0x1197', '0x11AD', '0x11B6', '0x11CC', '0x11E2', '0x11ED', '0x11F9', '0x1210']","['0x11B0', '0x11D3', '0x11E6']",actorroam_lockon,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4539,0x11BB,16,actorroam_lockon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000035,,4539,0x11BB,string,string_table,actorroam_lockon,27,0x118F..0x11DC,Function_27,['actor'],"['actorroam_lockon', 'actorRoam_state', 'actorRoam_ref', '`+~-']","['0x116E', '0x1178', '0x1180', '0x118B', '0x1197', '0x11AD', '0x11B6', '0x11CC', '0x11E2', '0x11ED', '0x11F9', '0x1210']","['0x11B0', '0x11D3', '0x11E6']",actorroam_lockon,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4606,0x11FE,15,actorRoam_state,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000036,,4606,0x11FE,string,string_table,actorRoam_state,29,0x11F1..0x1215,Function_29,['actor'],"['actorroam_lockon', 'actorRoam_state', 'actorRoam_ref', '`+~-', 'actorRoam_speed', 'actorRoam_options']","['0x1180', '0x118B', '0x1197', '0x11AD', '0x11B6', '0x11CC', '0x11E2', '0x11ED', '0x11F9', '0x1210', '0x121D', '0x1223']","['0x11B0', '0x11D3', '0x11E6']",actorRoam_state,string,15,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4648,0x1228,13,actorRoam_ref,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000037,,4648,0x1228,string,string_table,actorRoam_ref,30,0x1215..0x123C,Function_30,['actor'],"['actorroam_lockon', 'actorRoam_state', 'actorRoam_ref', '`+~-', 'actorRoam_speed', 'actorRoam_options', 'actorRoam_target']","['0x11AD', '0x11B6', '0x11CC', '0x11E2', '0x11ED', '0x11F9', '0x1210', '0x121D', '0x1223', '0x1237', '0x1244', '0x1259']","['0x11B0', '0x11D3', '0x11E6']",actorRoam_ref,string,13,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4665,0x1239,4,`+~-,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000038,,4665,0x1239,string,string_table,`+~-,30,0x1215..0x123C,Function_30,['actor'],"['actorroam_lockon', 'actorRoam_state', 'actorRoam_ref', '`+~-', 'actorRoam_speed', 'actorRoam_options', 'actorRoam_target', 'actorRoam_behavior']","['0x11CC', '0x11E2', '0x11ED', '0x11F9', '0x1210', '0x121D', '0x1223', '0x1237', '0x1244', '0x1259', '0x1265', '0x127C']","['0x11D3', '0x11E6']",`+~-,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4681,0x1249,15,actorRoam_speed,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000039,,4681,0x1249,string,string_table,actorRoam_speed,31,0x123C..0x125D,Function_31,['actor'],"['actorRoam_state', 'actorRoam_ref', '`+~-', 'actorRoam_speed', 'actorRoam_options', 'actorRoam_target', 'actorRoam_behavior']","['0x11CC', '0x11E2', '0x11ED', '0x11F9', '0x1210', '0x121D', '0x1223', '0x1237', '0x1244', '0x1259', '0x1265', '0x127C']","['0x11D3', '0x11E6']",actorRoam_speed,string,15,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4714,0x126A,17,actorRoam_options,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000040,,4714,0x126A,string,string_table,actorRoam_options,32,0x125D..0x1280,Function_32,['actor'],"['actorRoam_state', 'actorRoam_ref', '`+~-', 'actorRoam_speed', 'actorRoam_options', 'actorRoam_target', 'actorRoam_behavior']","['0x11ED', '0x11F9', '0x1210', '0x121D', '0x1223', '0x1237', '0x1244', '0x1259', '0x1265', '0x127C', '0x1288', '0x129E']",[],actorRoam_options,string,17,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4749,0x128D,16,actorRoam_target,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000041,,4749,0x128D,string,string_table,actorRoam_target,33,0x1280..0x12A2,Function_33,['actor'],"['actorRoam_ref', '`+~-', 'actorRoam_speed', 'actorRoam_options', 'actorRoam_target', 'actorRoam_behavior', 'actorRoam_state', 'RoamingLayout']","['0x1210', '0x121D', '0x1223', '0x1237', '0x1244', '0x1259', '0x1265', '0x127C', '0x1288', '0x129E', '0x12AA', '0x12C2']",['0x12F4'],actorRoam_target,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4783,0x12AF,18,actorRoam_behavior,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000042,,4783,0x12AF,string,string_table,actorRoam_behavior,34,0x12A2..0x12C6,Function_34,['actor'],"['`+~-', 'actorRoam_speed', 'actorRoam_options', 'actorRoam_target', 'actorRoam_behavior', 'actorRoam_state', 'RoamingLayout', 'gRoamObjects']","['0x1237', '0x1244', '0x1259', '0x1265', '0x127C', '0x1288', '0x129E', '0x12AA', '0x12C2', '0x12CE', '0x12E3', '0x12F0']","['0x12F4', '0x1316']",actorRoam_behavior,string,18,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4819,0x12D3,15,actorRoam_state,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000043,,4819,0x12D3,string,string_table,actorRoam_state,35,0x12C6..0x12E7,Function_35,['actor'],"['actorRoam_options', 'actorRoam_target', 'actorRoam_behavior', 'actorRoam_state', 'RoamingLayout', 'gRoamObjects', 'GPS_MANAGER']","['0x1259', '0x1265', '0x127C', '0x1288', '0x129E', '0x12AA', '0x12C2', '0x12CE', '0x12E3', '0x12F0', '0x1307', '0x1312']","['0x12F4', '0x1316', '0x133B']",actorRoam_state,string,15,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4857,0x12F9,13,RoamingLayout,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000044,,4857,0x12F9,string,string_table,RoamingLayout,36,0x12E7..0x1336,Function_36,[],"['actorRoam_target', 'actorRoam_behavior', 'actorRoam_state', 'RoamingLayout', 'gRoamObjects', 'GPS_MANAGER', '?8~-']","['0x127C', '0x1288', '0x129E', '0x12AA', '0x12C2', '0x12CE', '0x12E3', '0x12F0', '0x1307', '0x1312', '0x132E']","['0x12F4', '0x1316', '0x133B']",RoamingLayout,string,13,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4891,0x131B,12,gRoamObjects,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000045,,4891,0x131B,string,string_table,gRoamObjects,36,0x12E7..0x1336,Function_36,[],"['actorRoam_behavior', 'actorRoam_state', 'RoamingLayout', 'gRoamObjects', 'GPS_MANAGER', '?8~-']","['0x129E', '0x12AA', '0x12C2', '0x12CE', '0x12E3', '0x12F0', '0x1307', '0x1312', '0x132E', '0x1387']","['0x12F4', '0x1316', '0x133B', '0x138A', '0x1393']",gRoamObjects,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4934,0x1346,11,GPS_MANAGER,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000046,,4934,0x1346,string,string_table,GPS_MANAGER,38,0x133F..0x137C,Function_38,[],"['actorRoam_state', 'RoamingLayout', 'gRoamObjects', 'GPS_MANAGER', '?8~-']","['0x12CE', '0x12E3', '0x12F0', '0x1307', '0x1312', '0x132E', '0x1387', '0x139C', '0x13A5', '0x13B1', '0x13BA']","['0x12F4', '0x1316', '0x133B', '0x138A', '0x1393', '0x13A8', '0x13BD', '0x13C6']",GPS_MANAGER,string,11,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
4985,0x1379,4,?8~-,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000047,,4985,0x1379,string,string_table,?8~-,38,0x133F..0x137C,Function_38,[],"['RoamingLayout', 'gRoamObjects', 'GPS_MANAGER', '?8~-']","['0x1307', '0x1312', '0x132E', '0x1387', '0x139C', '0x13A5', '0x13B1', '0x13BA', '0x13CF', '0x13D8', '0x13E4', '0x13ED']","['0x1316', '0x133B', '0x138A', '0x1393', '0x13A8', '0x13BD', '0x13C6', '0x13DB', '0x13F0', '0x13F9']",?8~-,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
5514,0x158A,6,= 2(A ,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000048,,5514,0x158A,string,string_table,= 2(A ,42,0x14A9..0x17BE,Function_42,[],"['= 2(A ', 'RoCCannot find a path from here to there - check output for locations', '?)Ap']","['0x1531', '0x1547', '0x1568', '0x1580', '0x1583', '0x15DA', '0x1605']","['0x150B', '0x1517', '0x151F', '0x1535', '0x153E', '0x156B', '0x1599', '0x15A2', '0x15B6', '0x15BE', '0x15DD', '0x15E5']",= 2(A ,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
5700,0x1644,69,RoCCannot find a path from here to there - check output for locations,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000049,,5700,0x1644,string,string_table,RoCCannot find a path from here to there - check output for locations,42,0x14A9..0x17BE,Function_42,[],"['RoCCannot find a path from here to there - check output for locations', '= 2(A ', '?)Ap']","['0x15DA', '0x1605', '0x1628', '0x162B', '0x163F', '0x168A', '0x168E']","['0x15DD', '0x15E5', '0x1608', '0x1642', '0x16AB', '0x16BA']",RoCCannot find a path from here to there - check output for locations,string,69,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
5835,0x16CB,4,?)Ap,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000050,,5835,0x16CB,string,string_table,?)Ap,42,0x14A9..0x17BE,Function_42,[],"['?)Ap', '= 2(A ', 'RoCCannot find a path from here to there - check output for locations']","['0x168A', '0x168E', '0x170A', '0x1719', '0x1720', '0x1734']","['0x16AB', '0x16BA', '0x16C9', '0x16DE', '0x16F4', '0x16FE', '0x1706', '0x170D', '0x1715', '0x171C', '0x1730', '0x1737']",?)Ap,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
5856,0x16E0,4,?)Ap,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000051,,5856,0x16E0,string,string_table,?)Ap,42,0x14A9..0x17BE,Function_42,[],"['?)Ap', '= 2(A ', 'RoCCannot find a path from here to there - check output for locations']","['0x168A', '0x168E', '0x170A', '0x1719', '0x1720', '0x1734', '0x174E', '0x1760']","['0x16AB', '0x16BA', '0x16C9', '0x16DE', '0x16F4', '0x16FE', '0x1706', '0x170D', '0x1715', '0x171C', '0x1730', '0x1737']",?)Ap,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
5878,0x16F6,4,?)Ap,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000052,,5878,0x16F6,string,string_table,?)Ap,42,0x14A9..0x17BE,Function_42,[],"['?)Ap', '= 2(A ', 'RoCCannot find a path from here to there - check output for locations']","['0x168A', '0x168E', '0x170A', '0x1719', '0x1720', '0x1734', '0x174E', '0x1760']","['0x16AB', '0x16BA', '0x16C9', '0x16DE', '0x16F4', '0x16FE', '0x1706', '0x170D', '0x1715', '0x171C', '0x1730', '0x1737']",?)Ap,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6292,0x1894,5,0)>aG,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000053,,6292,0x1894,string,string_table,0)>aG,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']","['0x183B', '0x1856']","['0x181D', '0x1889', '0x18A7', '0x18C5', '0x18E3', '0x1901']",0)>aG,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6331,0x18BB,5,0)?=p,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000054,,6331,0x18BB,string,string_table,0)?=p,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']","['0x183B', '0x1856']","['0x1889', '0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F']",0)?=p,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6344,0x18C8,4,)?Tz,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000055,,6344,0x18C8,string,string_table,)?Tz,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']",['0x1856'],"['0x1889', '0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F', '0x193D']",)?Tz,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6352,0x18D0,7,0)?&ff7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000056,,6352,0x18D0,string,string_table,0)?&ff7,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']",['0x1856'],"['0x1889', '0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F', '0x193D']",0)?&ff7,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6391,0x18F7,4,0)>k,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000057,,6391,0x18F7,string,string_table,0)>k,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']",[],"['0x1889', '0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F', '0x193D', '0x195B']",0)>k,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6406,0x1906,4,R>H7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000058,,6406,0x1906,string,string_table,R>H7,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']",[],"['0x1889', '0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F', '0x193D', '0x195B']",R>H7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6415,0x190F,4,R>L7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000059,,6415,0x190F,string,string_table,R>L7,47,0x185C..0x1961,Function_47,[],"['0)>aG', '0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#']",[],"['0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F', '0x193D', '0x195B']",R>L7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6424,0x1918,4,R>P7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000060,,6424,0x1918,string,string_table,R>P7,47,0x185C..0x1961,Function_47,[],"['0)?=p', ')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#', '0)>aG']",[],"['0x18A7', '0x18C5', '0x18E3', '0x1901', '0x191F', '0x193D', '0x195B', '0x1990']",R>P7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6472,0x1948,4,0)?#,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000061,,6472,0x1948,string,string_table,0)?#,47,0x185C..0x1961,Function_47,[],"[')?Tz', '0)?&ff7', '0)>k', 'R>H7', 'R>L7', 'R>P7', '0)?#', '0)>aG', '0)?=p']","['0x19AC', '0x19B8']","['0x18E3', '0x1901', '0x191F', '0x193D', '0x195B', '0x1990', '0x19B1']",0)?#,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
6869,0x1AD5,7,UserGPS,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000062,,6869,0x1AD5,string,string_table,UserGPS,53,0x1ACE..0x1B75,Function_53,['mission'],"['UserGPS', 'UserGPSPath', 'MissionGPS', 'MissionGPSPath', 'PosseGPS', 'PosseGPSPath']","['0x1ADD', '0x1AFD', '0x1B13', '0x1B36', '0x1B4A']","['0x1A62', '0x1A6D', '0x1A75', '0x1A7B', '0x1A8F', '0x1AA2', '0x1AC7']",UserGPS,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
